ISSN	Título	Estrato	Área de Avaliação	Status
0893-7648	Molecular Neurobiology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1613-4125	Molecular Nutrition & Food Research (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1543-8384	Molecular Pharmaceutics (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0026-895X	Molecular Pharmacology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0894-0282	Molecular Plant-Microbe Interactions	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1359-4184	Molecular Psychiatry	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0885-3185	Movement Disorders	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1383-5742	Mutation Research. Reviews in Mutation Research (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0265-0568	Natural Product Reports (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1087-0156	Nature Biotechnology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1061-4036	Nature Genetics (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1529-2908	Nature Immunology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0028-0836	Nature (London)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1078-8956	Nature Medicine (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1548-7091	Nature Methods	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1754-2189	Nature Protocols (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1740-1526	Nature Review, Microbiology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1471-003X	Nature Reviews. Neuroscience (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1522-8002	Neoplasia (New York, N.Y.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0197-4580	Neurobiology of Aging	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0969-9961	Neurobiology of Disease	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1053-8119	Neuroimage (Orlando, Fla. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0028-3878	Neurology (Cleveland, Ohio)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1535-1084	NeuroMolecular Medicine	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1522-8517	Neuro-Oncology (Charlottesville, Va.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0028-3908	Neuropharmacology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0893-133X	Neuropsychopharmacology (New York, N.Y.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1545-9683	Neurorehabilitation and Neural Repair	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0028-4793	New England Journal of Medicine (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0028-646X	New Phytologist (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0305-1048	Nucleic Acids Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1362-4962	Nucleic Acids Research (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0950-9232	Oncogene (Basingstoke)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1523-7060	Organic Letters (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1750-1172	Orphanet Journal of Rare Diseases	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0937-941X	Osteoporosis International	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0304-3959	Pain (Amsterdam. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
